"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","id_teacher","id_learner","rt","responses","player_id","session_id","Teachers_Box","Learners_Guess","Circles","Crosses","Consistency","canvas_size","won","key_press","stimulus","button_pressed"
"","learner","10","547642","0.0-7.0-0.0","1532111670274","38-5","50-3","13592,11503,10560","","","","[263,676,453,612]","[260,533,364,481],[264,680,288,482],[265,682,460,619]","[273,471],[669,469],[669,605]","","true,true,true","864,864","true","null","",""
"","html-button-response","11","550644","0.0-7.0-2.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","12","611838","0.0-7.0-3.0","1532111670274","38-5","50-3","18945,12326,19134","","","","[673,759,569,655]","[43,652,342,831],[672,841,479,592],[673,766,572,658]","[682,579],[752,651]","[677,667]","true,true,true","864,864","true","null","",""
"","html-button-response","13","614840","0.0-7.0-5.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","14","647556","0.0-7.0-6.0","1532111670274","38-5","50-3","8616,16097","","","","[366,555,425,548]","[366,509,534,641],[366,517,425,553]","[374,544],[380,436]","","true,true","864,864","true","null","",""
"","html-button-response","15","650559","0.0-7.0-8.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","16","705941","0.0-7.0-9.0","1532111670274","38-5","50-3","6200,14759,9153,10398","","","","[268,398,263,349]","[384,539,263,501],[269,405,257,492],[260,419,22,294],[250,404,262,352]","[391,270],[278,275],[275,342]","[337,363]","true,true,true,true","864,864","true","null","",""
"","html-button-response","17","708942","0.0-7.0-11.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","18","732908","0.0-7.0-12.0","1532111670274","38-5","50-3","7526,9911","","","","[325,715,288,593]","[327,462,576,671],[327,725,286,598]","[336,586],[707,299]","","true,true","864,864","true","null","",""
"","html-button-response","19","735910","0.0-7.0-14.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","check_point_button","20","740041","0.0-8.0","1532111670274","38-5","50-3","4130","","","","","","","","","","","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINARON EL NIVEL </font></p>","0"
"","waiting-room","21","742944","0.0-9.0","1532111670274","38-5","50-3","","","0","bc0a7975-c585-4712-81e2-054f617dc59e","","","","","","","","","",""
"","learner","22","754078","0.0-10.0-0.0","1532111670274","38-5","50-3","7289","","","","[355,512,659,760]","[355,518,661,775]","[363,668]","","true","864,864","true","null","",""
"","html-button-response","23","757081","0.0-10.0-2.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","24","782060","0.0-10.0-3.0","1532111670274","38-5","50-3","11327,7677","","","","[223,743,157,243]","[601,750,224,584],[217,752,143,262]","[735,237],[231,165]","","true,true","864,864","true","null","",""
"","html-button-response","25","785062","0.0-10.0-5.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","26","806167","0.0-10.0-6.0","1532111670274","38-5","50-3","5027,11313","","","","[219,726,344,430]","[220,423,343,432],[214,742,340,448]","[229,355],[723,423]","","true,true","864,864","true","null","",""
"","html-button-response","27","809168","0.0-10.0-8.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","28","830286","0.0-10.0-9.0","1532111670274","38-5","50-3","5937,9400","","","","[177,491,622,708]","[475,703,621,765],[172,495,620,725]","[483,629],[185,703]","","true,true","864,864","true","null","",""
"","html-button-response","29","833287","0.0-10.0-11.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","30","851174","0.0-10.0-12.0","1532111670274","38-5","50-3","6512,5814","","","","[297,660,248,334]","[71,318,252,358],[289,677,245,357]","[306,260],[655,327]","","true,true","864,864","true","null","",""
"","html-button-response","31","854176","0.0-10.0-14.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","check_point_button","32","857040","0.0-11.0","1532111670274","38-5","50-3","2862","","","","","","","","","","","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINARON EL NIVEL </font></p>","0"
"","waiting-room","33","857576","0.0-12.0","1532111670274","38-5","50-3","","","0","576e89a0-8085-402f-a01c-0987a457f18c","","","","","","","","","",""
"","learner","34","876149","0.0-13.0-0.0","1532111670274","38-5","50-3","5826,6962","","","","[252,477,246,392]","[247,670,245,357],[249,485,246,397]","[258,255],[475,384]","","true,true","864,864","true","null","",""
"","html-button-response","35","879150","0.0-13.0-2.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","36","901902","0.0-13.0-3.0","1532111670274","38-5","50-3","8759,8771","","","","[376,711,138,518]","[374,680,502,637],[376,725,132,529]","[385,511],[704,148]","","true,true","864,864","true","null","",""
"","html-button-response","37","904903","0.0-13.0-5.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","38","923111","0.0-13.0-6.0","1532111670274","38-5","50-3","6776,6185","","","","[134,302,624,710]","[287,631,258,647],[123,317,618,731]","[296,633],[143,704]","","true,true","864,864","true","null","",""
"","html-button-response","39","926111","0.0-13.0-8.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","40","942955","0.0-13.0-9.0","1532111670274","38-5","50-3","4681,6475","","","","[573,659,252,587]","[396,599,414,597],[567,672,233,599]","[582,584],[655,258]","","true,true","864,864","true","null","",""
"","html-button-response","41","945956","0.0-13.0-11.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","42","963488","0.0-13.0-12.0","1532111670274","38-5","50-3","7553,5249","","","","[653,774,597,776]","[649,761,250,626],[651,778,601,784]","[659,609],[770,768]","","true,true","864,864","true","null","",""
"","html-button-response","43","966489","0.0-13.0-14.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","check_point_button","44","968615","0.0-14.0","1532111670274","38-5","50-3","2125","","","","","","","","","","","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINARON EL NIVEL </font></p>","0"
"","waiting-room","45","969139","0.0-15.0","1532111670274","38-5","50-3","","","0","21a307f0-b692-426f-b22d-f9d9050723ba","","","","","","","","","",""
"","learner","46","985187","0.0-16.0-0.0","1532111670274","38-5","50-3","5369,6310","","","","[324,418,259,495]","[325,526,259,427],[321,421,257,503]","[331,267],[412,491]","","true,true","864,864","true","null","",""
"","html-button-response","47","988188","0.0-16.0-2.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","48","1006977","0.0-16.0-3.0","1532111670274","38-5","50-3","6419,6863","","","","[251,763,179,471]","[251,421,196,474],[251,774,157,474]","[262,462],[754,187]","","true,true","864,864","true","null","",""
"","html-button-response","49","1009978","0.0-16.0-5.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","50","1024786","0.0-16.0-6.0","1532111670274","38-5","50-3","5800,4410","","","","[340,569,691,777]","[153,365,297,720],[331,597,688,798]","[346,701],[566,771]","","true,true","864,864","true","null","",""
"","html-button-response","51","1027787","0.0-16.0-8.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","52","1044233","0.0-16.0-9.0","1532111670274","38-5","50-3","4922,6153","","","","[298,384,105,666]","[366,497,522,672],[292,402,103,679]","[380,660],[302,112]","","true,true","864,864","true","null","",""
"","html-button-response","53","1047233","0.0-16.0-11.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","54","1063215","0.0-16.0-12.0","1532111670274","38-5","50-3","4372,5987","","","","[546,643,95,677]","[411,566,94,557],[540,652,95,693]","[552,106],[636,673]","","true,true","864,864","true","null","",""
"","html-button-response","55","1066217","0.0-16.0-14.0-0.0","1532111670274","38-5","50-3","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","check_point_button","56","1069661","0.0-17.0","1532111670274","38-5","50-3","3442","","","","","","","","","","","","<p align='center' style='font-size:30px;' > COMPLETASTE TODOS LOS NIVELES  <br><br> ¡FELICITACIONES!<br><br> PRESIONA CUALQUIER TECLA PARA TERMINAR</p>","0"
