"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","id_teacher","id_learner","rt","responses","player_id","session_id","Teachers_Box","Learners_Guess","Circles","Crosses","Consistency","canvas_size","won","key_press","stimulus","button_pressed"
"","learner","30","694981","0.0-10.0-12.0","1532116257987","40-10","35-11","3142,7466","","","","[214,300,525,611]","[212,431,529,670],[212,302,529,655]","[222,535]","[308,537]","true,true","864,864","true","null","",""
"","html-button-response","31","697983","0.0-10.0-14.0-0.0","1532116257987","40-10","35-11","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","check_point_button","32","699738","0.0-11.0","1532116257987","40-10","35-11","1754","","","","","","","","","","","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINARON EL NIVEL </font></p>","0"
"","waiting-room","33","703573","0.0-12.0","1532116257987","40-10","35-11","","","0","03637658-5258-43d0-9a3f-3430bf767ae8","","","","","","","","","",""
"","learner","34","731770","0.0-13.0-0.0","1532116257987","40-10","35-11","3100,4281,3177,3874","","","","[611,697,338,464]","[414,629,343,538],[610,773,342,517],[610,700,344,609],[615,700,339,461]","[619,348]","[602,350],[705,349],[692,472]","true,true,true,true","864,864","true","null","",""
"","html-button-response","35","734772","0.0-13.0-2.0-0.0","1532116257987","40-10","35-11","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","36","769198","0.0-13.0-3.0","1532116257987","40-10","35-11","4579,7656,2952,3664","","","","[641,776,330,416]","[556,656,69,348],[639,814,152,349],[641,812,335,526],[641,778,331,421]","[648,338],[769,410]","[630,340],[651,322]","true,true,true,true","864,864","true","null","",""
"","html-button-response","37","772200","0.0-13.0-5.0-0.0","1532116257987","40-10","35-11","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","38","801394","0.0-13.0-6.0","1532116257987","40-10","35-11","4112,7925,4922","","","","[201,529,456,631]","[205,439,291,476],[206,527,293,481],[203,529,461,634]","[213,467]","[537,471],[521,643]","true,true,true","864,864","true","null","",""
"","html-button-response","39","804395","0.0-13.0-8.0-0.0","1532116257987","40-10","35-11","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","40","837417","0.0-13.0-9.0","1532116257987","40-10","35-11","5144,4543,5008,4228","","","","[290,376,106,391]","[89,309,29,130],[291,461,21,129],[291,372,109,307],[287,372,109,393]","[299,118]","[283,119],[382,117],[370,404]","true,true,true,true","864,864","true","null","",""
"","html-button-response","41","840418","0.0-13.0-11.0-0.0","1532116257987","40-10","35-11","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","42","862719","0.0-13.0-12.0","1532116257987","40-10","35-11","4183,3737,3864","","","","[158,611,399,485]","[161,343,403,550],[158,610,396,554],[153,611,400,486]","[167,409]","[619,408],[601,495]","true,true,true","864,864","true","null","",""
"","html-button-response","43","865721","0.0-13.0-14.0-0.0","1532116257987","40-10","35-11","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","check_point_button","44","868665","0.0-14.0","1532116257987","40-10","35-11","2943","","","","","","","","","","","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINARON EL NIVEL </font></p>","0"
"","waiting-room","45","877415","0.0-15.0","1532116257987","40-10","35-11","","","0","4ce91bc8-cd54-42da-a863-ae5e1470ddb9","","","","","","","","","",""
"","learner","46","895132","0.0-16.0-0.0","1532116257987","40-10","35-11","2713,3144,2832","","","","[561,653,420,512]","[404,577,314,442],[563,791,427,523],[560,652,426,508]","[569,431]","[554,432],[659,429]","true,true,true","864,864","true","null","",""
"","html-button-response","47","898133","0.0-16.0-2.0-0.0","1532116257987","40-10","35-11","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","48","916096","0.0-16.0-3.0","1532116257987","40-10","35-11","3368,3052,3126","","","","[107,655,340,678]","[109,264,350,466],[107,648,348,474],[111,651,343,676]","[117,355]","[663,354],[645,688]","true,true,true","864,864","true","null","",""
"","html-button-response","49","919097","0.0-16.0-5.0-0.0","1532116257987","40-10","35-11","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","50","938623","0.0-16.0-6.0","1532116257987","40-10","35-11","3920,2398,2735","","","","[347,765,544,725]","[52,375,545,758],[349,679,550,773],[348,765,546,750]","[358,554]","[337,557],[772,555]","true,true,true","864,864","true","null","",""
"","html-button-response","51","941625","0.0-16.0-8.0-0.0","1532116257987","40-10","35-11","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","52","974598","0.0-16.0-9.0","1532116257987","40-10","35-11","5807,5761,6013,3587","","","","[281,662,670,756]","[408,805,464,665],[276,392,489,689],[281,515,672,792],[282,654,673,790]","[289,679]","[388,473],[292,662],[668,677]","true,true,true,true","864,864","true","null","",""
"","html-button-response","53","977599","0.0-16.0-11.0-0.0","1532116257987","40-10","35-11","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","learner","54","993705","0.0-16.0-12.0","1532116257987","40-10","35-11","2645,3783,3062","","","","[675,761,364,514]","[662,807,362,644],[672,758,363,466],[677,757,363,514]","[681,373]","[767,370],[726,522]","true,true,true","864,864","true","null","",""
"","html-button-response","55","996707","0.0-16.0-14.0-0.0","1532116257987","40-10","35-11","null","","","","","","","","","","","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null"
"","check_point_button","56","999639","0.0-17.0","1532116257987","40-10","35-11","2931","","","","","","","","","","","","<p align='center' style='font-size:30px;' > COMPLETASTE TODOS LOS NIVELES  <br><br> ¡FELICITACIONES!<br><br> PRESIONA CUALQUIER TECLA PARA TERMINAR</p>","0"
